Category_ID,Category_path,Top-Level Category (Level 1),Sub Category (Level 2),Product Category (Level 3),Product Category (Level 4),Product Category (Level 5),Product Category (Level 6),Product Category (Level 7),Product Category (Level 8),Product Category (Level 9),Product Category (Level 10),Assureful RR,Straight Through business,Refer to UW,Refer to Capacity,Reject,Special Acceptance,QBE Comments,Generated_Keywords
4617688011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skates/Roller Derby Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skates,Roller Derby Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026,"derby, roller, roller derby skates, skates"
6501431011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skates/Speed Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skates,Speed Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026,"skates, speed, speed skates"
10677470011,Vehicles,Vehicles,,,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026,vehicles
11846801,Video Games,Video Games,,,,,,,,,,5,Yes,,,,Straight Through Business,0,"games, video, video games"
294940,Video Games/Legacy Systems,Video Games,Legacy Systems,,,,,,,,,5,Yes,,,,Straight Through Business,0,"legacy, legacy systems, systems, video games, video games legacy systems"
10988231,Video Games/Legacy Systems/3DO,Video Games,Legacy Systems,3DO,,,,,,,,5,Yes,,,,Straight Through Business,0,"3do, legacy systems, legacy systems 3do"
10982421,Video Games/Legacy Systems/3DO/Accessories,Video Games,Legacy Systems,3DO,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"3do, 3do accessories, accessories"
10982441,Video Games/Legacy Systems/3DO/Consoles,Video Games,Legacy Systems,3DO,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"3do, 3do consoles, consoles"
12378381,Video Games/Legacy Systems/3DO/Games,Video Games,Legacy Systems,3DO,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"3do, 3do games, games"
10989511,Video Games/Legacy Systems/Atari 2600,Video Games,Legacy Systems,Atari 2600,,,,,,,,5,Yes,,,,Straight Through Business,0,"2600, atari, atari 2600"
10982511,Video Games/Legacy Systems/Atari 2600/Accessories,Video Games,Legacy Systems,Atari 2600,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, atari 2600, atari 2600 accessories"
10982531,Video Games/Legacy Systems/Atari 2600/Consoles,Video Games,Legacy Systems,Atari 2600,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"atari 2600, atari 2600 consoles, consoles"
12378401,Video Games/Legacy Systems/Atari 2600/Games,Video Games,Legacy Systems,Atari 2600,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"atari 2600, atari 2600 games, games"
10990151,Video Games/Legacy Systems/Atari 5200,Video Games,Legacy Systems,Atari 5200,,,,,,,,5,Yes,,,,Straight Through Business,0,"5200, atari, atari 5200"
10982601,Video Games/Legacy Systems/Atari 5200/Accessories,Video Games,Legacy Systems,Atari 5200,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, atari 5200, atari 5200 accessories"
10982621,Video Games/Legacy Systems/Atari 5200/Consoles,Video Games,Legacy Systems,Atari 5200,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"atari 5200, atari 5200 consoles, consoles"
12508411,Video Games/Legacy Systems/Atari 5200/Games,Video Games,Legacy Systems,Atari 5200,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"atari 5200, atari 5200 games, games"
10990791,Video Games/Legacy Systems/Atari 7800,Video Games,Legacy Systems,Atari 7800,,,,,,,,5,Yes,,,,Straight Through Business,0,"7800, atari, atari 7800"
10982691,Video Games/Legacy Systems/Atari 7800/Accessories,Video Games,Legacy Systems,Atari 7800,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, atari 7800, atari 7800 accessories"
10982711,Video Games/Legacy Systems/Atari 7800/Consoles,Video Games,Legacy Systems,Atari 7800,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"atari 7800, atari 7800 consoles, consoles"
12508421,Video Games/Legacy Systems/Atari 7800/Games,Video Games,Legacy Systems,Atari 7800,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"atari 7800, atari 7800 games, games"
10991431,Video Games/Legacy Systems/Atari Jaguar,Video Games,Legacy Systems,Atari Jaguar,,,,,,,,5,Yes,,,,Straight Through Business,0,"atari, atari jaguar, jaguar"
10982781,Video Games/Legacy Systems/Atari Jaguar/Accessories,Video Games,Legacy Systems,Atari Jaguar,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, atari jaguar, atari jaguar accessories"
10982801,Video Games/Legacy Systems/Atari Jaguar/Consoles,Video Games,Legacy Systems,Atari Jaguar,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"atari jaguar, atari jaguar consoles, consoles"
12508431,Video Games/Legacy Systems/Atari Jaguar/Games,Video Games,Legacy Systems,Atari Jaguar,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"atari jaguar, atari jaguar games, games"
10992071,Video Games/Legacy Systems/Atari Lynx,Video Games,Legacy Systems,Atari Lynx,,,,,,,,5,Yes,,,,Straight Through Business,0,"atari, atari lynx, lynx"
10982871,Video Games/Legacy Systems/Atari Lynx/Accessories,Video Games,Legacy Systems,Atari Lynx,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, atari lynx, atari lynx accessories"
10982891,Video Games/Legacy Systems/Atari Lynx/Consoles,Video Games,Legacy Systems,Atari Lynx,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"atari lynx, atari lynx consoles, consoles"
12508441,Video Games/Legacy Systems/Atari Lynx/Games,Video Games,Legacy Systems,Atari Lynx,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"atari lynx, atari lynx games, games"
10993351,Video Games/Legacy Systems/ColecoVision,Video Games,Legacy Systems,ColecoVision,,,,,,,,5,Yes,,,,Straight Through Business,0,"colecovision, legacy systems, legacy systems colecovision"
10982961,Video Games/Legacy Systems/ColecoVision/Accessories,Video Games,Legacy Systems,ColecoVision,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, colecovision, colecovision accessories"
10982981,Video Games/Legacy Systems/ColecoVision/Consoles,Video Games,Legacy Systems,ColecoVision,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"colecovision, colecovision consoles, consoles"
12508461,Video Games/Legacy Systems/ColecoVision/Games,Video Games,Legacy Systems,ColecoVision,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"colecovision, colecovision games, games"
10993991,Video Games/Legacy Systems/Commodore 64,Video Games,Legacy Systems,Commodore 64,,,,,,,,5,Yes,,,,Straight Through Business,0,"64, commodore, commodore 64"
239767011,Video Games/Legacy Systems/Commodore 64/Accessories,Video Games,Legacy Systems,Commodore 64,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, commodore 64, commodore 64 accessories"
239768011,Video Games/Legacy Systems/Commodore 64/Consoles,Video Games,Legacy Systems,Commodore 64,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"commodore 64, commodore 64 consoles, consoles"
12508471,Video Games/Legacy Systems/Commodore 64/Games,Video Games,Legacy Systems,Commodore 64,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"commodore 64, commodore 64 games, games"
10994631,Video Games/Legacy Systems/Commodore Amiga,Video Games,Legacy Systems,Commodore Amiga,,,,,,,,5,Yes,,,,Straight Through Business,0,"amiga, commodore, commodore amiga"
239771011,Video Games/Legacy Systems/Commodore Amiga/Accessories,Video Games,Legacy Systems,Commodore Amiga,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, commodore amiga, commodore amiga accessories"
239772011,Video Games/Legacy Systems/Commodore Amiga/Consoles,Video Games,Legacy Systems,Commodore Amiga,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"commodore amiga, commodore amiga consoles, consoles"
219758011,Video Games/Legacy Systems/Commodore Amiga/Games,Video Games,Legacy Systems,Commodore Amiga,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"commodore amiga, commodore amiga games, games"
1272528011,Video Games/Legacy Systems/Game Boy,Video Games,Legacy Systems,Game Boy,,,,,,,,5,Yes,,,,Straight Through Business,0,"boy, game, game boy"
541020,Video Games/Legacy Systems/Game Boy Advance,Video Games,Legacy Systems,Game Boy Advance,,,,,,,,5,Yes,,,,Straight Through Business,0,"advance, boy, game, game boy advance"
353833011,Video Games/Legacy Systems/Game Boy Advance/Accessories,Video Games,Legacy Systems,Game Boy Advance,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, game boy advance, game boy advance accessories"
568930,Video Games/Legacy Systems/Game Boy Advance/Consoles,Video Games,Legacy Systems,Game Boy Advance,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, game boy advance, game boy advance consoles"
565328,Video Games/Legacy Systems/Game Boy Advance/Games,Video Games,Legacy Systems,Game Boy Advance,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"game boy advance, game boy advance games, games"
229783,Video Games/Legacy Systems/Game Boy Color,Video Games,Legacy Systems,Game Boy Color,,,,,,,,5,Yes,,,,Straight Through Business,0,"boy, color, game, game boy color"
15891201,Video Games/Legacy Systems/Game Boy Color/Accessories,Video Games,Legacy Systems,Game Boy Color,Accessories,,,,,,,7,Yes,,,,Straight Through Business,0,"accessories, game boy color, game boy color accessories"
294933,Video Games/Legacy Systems/Game Boy Color/Consoles,Video Games,Legacy Systems,Game Boy Color,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, game boy color, game boy color consoles"
1065978,Video Games/Legacy Systems/Game Boy Color/Games,Video Games,Legacy Systems,Game Boy Color,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"game boy color, game boy color games, games"
2233267011,Video Games/Legacy Systems/Game Boy/Accessories,Video Games,Legacy Systems,Game Boy,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, game boy, game boy accessories"
2233266011,Video Games/Legacy Systems/Game Boy/Consoles,Video Games,Legacy Systems,Game Boy,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, game boy, game boy consoles"
2233264011,Video Games/Legacy Systems/Game Boy/Games,Video Games,Legacy Systems,Game Boy,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"game boy, game boy games, games"
541022,Video Games/Legacy Systems/GameCube,Video Games,Legacy Systems,GameCube,,,,,,,,5,Yes,,,,Straight Through Business,0,"gamecube, legacy systems, legacy systems gamecube"
353832011,Video Games/Legacy Systems/GameCube/Accessories,Video Games,Legacy Systems,GameCube,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, gamecube, gamecube accessories"
720018,Video Games/Legacy Systems/GameCube/Consoles,Video Games,Legacy Systems,GameCube,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, gamecube, gamecube consoles"
700086,Video Games/Legacy Systems/GameCube/Games,Video Games,Legacy Systems,GameCube,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"gamecube, gamecube games, games"
10995911,Video Games/Legacy Systems/Intellivision,Video Games,Legacy Systems,Intellivision,,,,,,,,5,Yes,,,,Straight Through Business,0,"intellivision, legacy systems, legacy systems intellivision"
10983141,Video Games/Legacy Systems/Intellivision/Accessories,Video Games,Legacy Systems,Intellivision,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, intellivision, intellivision accessories"
10983161,Video Games/Legacy Systems/Intellivision/Consoles,Video Games,Legacy Systems,Intellivision,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, intellivision, intellivision consoles"
12508511,Video Games/Legacy Systems/Intellivision/Games,Video Games,Legacy Systems,Intellivision,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, intellivision, intellivision games"
290573,Video Games/Legacy Systems/Linux Games,Video Games,Legacy Systems,Linux Games,,,,,,,,5,Yes,,,,Straight Through Business,0,"games, linux, linux games"
541018,Video Games/Legacy Systems/NEOGEO Pocket,Video Games,Legacy Systems,NEOGEO Pocket,,,,,,,,5,Yes,,,,Straight Through Business,0,"neogeo, neogeo pocket, pocket"
10983321,Video Games/Legacy Systems/NEOGEO Pocket/Accessories,Video Games,Legacy Systems,NEOGEO Pocket,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, neogeo pocket, neogeo pocket accessories"
10983341,Video Games/Legacy Systems/NEOGEO Pocket/Consoles,Video Games,Legacy Systems,NEOGEO Pocket,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, neogeo pocket, neogeo pocket consoles"
12508531,Video Games/Legacy Systems/NEOGEO Pocket/Games,Video Games,Legacy Systems,NEOGEO Pocket,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, neogeo pocket, neogeo pocket games"
229763,Video Games/Legacy Systems/Nintendo 64,Video Games,Legacy Systems,Nintendo 64,,,,,,,,5,Yes,,,,Straight Through Business,0,"64, nintendo, nintendo 64"
15891211,Video Games/Legacy Systems/Nintendo 64/Accessories,Video Games,Legacy Systems,Nintendo 64,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, nintendo 64, nintendo 64 accessories"
294921,Video Games/Legacy Systems/Nintendo 64/Consoles,Video Games,Legacy Systems,Nintendo 64,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, nintendo 64, nintendo 64 consoles"
1065990,Video Games/Legacy Systems/Nintendo 64/Games,Video Games,Legacy Systems,Nintendo 64,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, nintendo 64, nintendo 64 games"
566458,Video Games/Legacy Systems/Nintendo NES,Video Games,Legacy Systems,Nintendo NES,,,,,,,,5,Yes,,,,Straight Through Business,0,"nes, nintendo, nintendo nes"
10983401,Video Games/Legacy Systems/Nintendo NES/Accessories,Video Games,Legacy Systems,Nintendo NES,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, nintendo nes, nintendo nes accessories"
10983421,Video Games/Legacy Systems/Nintendo NES/Consoles,Video Games,Legacy Systems,Nintendo NES,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, nintendo nes, nintendo nes consoles"
1065982,Video Games/Legacy Systems/Nintendo NES/Games,Video Games,Legacy Systems,Nintendo NES,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, nintendo nes, nintendo nes games"
229773,Video Games/Legacy Systems/PlayStation,Video Games,Legacy Systems,PlayStation,,,,,,,,5,Yes,,,,Straight Through Business,0,"legacy systems, legacy systems playstation, playstation"
301712,Video Games/Legacy Systems/PlayStation 2,Video Games,Legacy Systems,PlayStation 2,,,,,,,,5,Yes,,,,Straight Through Business,0,"playstation, playstation 2"
4924905011,Video Games/Legacy Systems/PlayStation 2/Accessories,Video Games,Legacy Systems,PlayStation 2,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, playstation 2, playstation 2 accessories"
301718,Video Games/Legacy Systems/PlayStation 2/Consoles,Video Games,Legacy Systems,PlayStation 2,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, playstation 2, playstation 2 consoles"
4924904011,Video Games/Legacy Systems/PlayStation 2/Games,Video Games,Legacy Systems,PlayStation 2,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, playstation 2, playstation 2 games"
15891181,Video Games/Legacy Systems/PlayStation/Accessories,Video Games,Legacy Systems,PlayStation,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, playstation, playstation accessories"
294915,Video Games/Legacy Systems/PlayStation/Consoles,Video Games,Legacy Systems,PlayStation,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, playstation, playstation consoles"
1065994,Video Games/Legacy Systems/PlayStation/Games,Video Games,Legacy Systems,PlayStation,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, playstation, playstation games"
11000181,Video Games/Legacy Systems/Sega CD,Video Games,Legacy Systems,Sega CD,,,,,,,,5,Yes,,,,Straight Through Business,0,"cd, sega, sega cd"
10983691,Video Games/Legacy Systems/Sega CD/Accessories,Video Games,Legacy Systems,Sega CD,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, sega cd, sega cd accessories"
10983711,Video Games/Legacy Systems/Sega CD/Consoles,Video Games,Legacy Systems,Sega CD,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, sega cd, sega cd consoles"
12508581,Video Games/Legacy Systems/Sega CD/Games,Video Games,Legacy Systems,Sega CD,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, sega cd, sega cd games"
229793,Video Games/Legacy Systems/Sega Dreamcast,Video Games,Legacy Systems,Sega Dreamcast,,,,,,,,5,Yes,,,,Straight Through Business,0,"dreamcast, sega, sega dreamcast"
294931,Video Games/Legacy Systems/Sega Dreamcast/Accessories,Video Games,Legacy Systems,Sega Dreamcast,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, sega dreamcast, sega dreamcast accessories"
294927,Video Games/Legacy Systems/Sega Dreamcast/Consoles,Video Games,Legacy Systems,Sega Dreamcast,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, sega dreamcast, sega dreamcast consoles"
1065996,Video Games/Legacy Systems/Sega Dreamcast/Games,Video Games,Legacy Systems,Sega Dreamcast,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, sega dreamcast, sega dreamcast games"
294942,Video Games/Legacy Systems/Sega Game Gear,Video Games,Legacy Systems,Sega Game Gear,,,,,,,,5,Yes,,,,Straight Through Business,0,"game, gear, sega, sega game gear"
10984381,Video Games/Legacy Systems/Sega Game Gear/Accessories,Video Games,Legacy Systems,Sega Game Gear,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, sega game gear, sega game gear accessories"
10984401,Video Games/Legacy Systems/Sega Game Gear/Consoles,Video Games,Legacy Systems,Sega Game Gear,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, sega game gear, sega game gear consoles"
1065984,Video Games/Legacy Systems/Sega Game Gear/Games,Video Games,Legacy Systems,Sega Game Gear,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, sega game gear, sega game gear games"
294943,Video Games/Legacy Systems/Sega Genesis,Video Games,Legacy Systems,Sega Genesis,,,,,,,,5,Yes,,,,Straight Through Business,0,"genesis, sega, sega genesis"
10984461,Video Games/Legacy Systems/Sega Genesis/Accessories,Video Games,Legacy Systems,Sega Genesis,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, sega genesis, sega genesis accessories"
10984481,Video Games/Legacy Systems/Sega Genesis/Consoles,Video Games,Legacy Systems,Sega Genesis,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, sega genesis, sega genesis consoles"
1065986,Video Games/Legacy Systems/Sega Genesis/Games,Video Games,Legacy Systems,Sega Genesis,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, sega genesis, sega genesis games"
11002481,Video Games/Legacy Systems/Sega Master System,Video Games,Legacy Systems,Sega Master System,,,,,,,,5,Yes,,,,Straight Through Business,0,"legacy systems, legacy systems sega master system, master, sega, sega master system, system"
10983781,Video Games/Legacy Systems/Sega Master System/Accessories,Video Games,Legacy Systems,Sega Master System,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, sega master system, sega master system accessories"
10983801,Video Games/Legacy Systems/Sega Master System/Consoles,Video Games,Legacy Systems,Sega Master System,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, sega master system, sega master system consoles"
12508621,Video Games/Legacy Systems/Sega Master System/Games,Video Games,Legacy Systems,Sega Master System,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, sega master system, sega master system games"
294944,Video Games/Legacy Systems/Sega Saturn,Video Games,Legacy Systems,Sega Saturn,,,,,,,,5,Yes,,,,Straight Through Business,0,"saturn, sega, sega saturn"
10983961,Video Games/Legacy Systems/Sega Saturn/Accessories,Video Games,Legacy Systems,Sega Saturn,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, sega saturn, sega saturn accessories"
10983981,Video Games/Legacy Systems/Sega Saturn/Consoles,Video Games,Legacy Systems,Sega Saturn,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, sega saturn, sega saturn consoles"
12508641,Video Games/Legacy Systems/Sega Saturn/Games,Video Games,Legacy Systems,Sega Saturn,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, sega saturn, sega saturn games"
294945,Video Games/Legacy Systems/Super Nintendo,Video Games,Legacy Systems,Super Nintendo,,,,,,,,5,Yes,,,,Straight Through Business,0,"nintendo, super, super nintendo"
10984041,Video Games/Legacy Systems/Super Nintendo/Accessories,Video Games,Legacy Systems,Super Nintendo,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, super nintendo, super nintendo accessories"
10984061,Video Games/Legacy Systems/Super Nintendo/Consoles,Video Games,Legacy Systems,Super Nintendo,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, super nintendo, super nintendo consoles"
1065988,Video Games/Legacy Systems/Super Nintendo/Games,Video Games,Legacy Systems,Super Nintendo,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, super nintendo, super nintendo games"
11004961,Video Games/Legacy Systems/TurboGrafx 16,Video Games,Legacy Systems,TurboGrafx 16,,,,,,,,5,Yes,,,,Straight Through Business,0,"16, turbografx, turbografx 16"
10984131,Video Games/Legacy Systems/TurboGrafx 16/Accessories,Video Games,Legacy Systems,TurboGrafx 16,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, turbografx 16, turbografx 16 accessories"
10984151,Video Games/Legacy Systems/TurboGrafx 16/Consoles,Video Games,Legacy Systems,TurboGrafx 16,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, turbografx 16, turbografx 16 consoles"
12508661,Video Games/Legacy Systems/TurboGrafx 16/Games,Video Games,Legacy Systems,TurboGrafx 16,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, turbografx 16, turbografx 16 games"
3075112011,Video Games/Legacy Systems/Wii U,Video Games,Legacy Systems,Wii U,,,,,,,,5,Yes,,,,Straight Through Business,0,"wii, wii u"
10111114011,Video Games/Legacy Systems/Wii U/Downloadable Content,Video Games,Legacy Systems,Wii U,Downloadable Content,,,,,,,5,Yes,,,,Straight Through Business,OK with exposure,"content, downloadable, downloadable content"
4924901011,Video Games/Legacy Systems/Wii U/Games,Video Games,Legacy Systems,Wii U,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, wii u, wii u games"
7834562011,Video Games/Legacy Systems/Wii U/Interactive Gaming Figures,Video Games,Legacy Systems,Wii U,Interactive Gaming Figures,,,,,,,5,Yes,,,,Straight Through Business,0,"figures, gaming, interactive, interactive gaming figures"
17596055011,Video Games/Legacy Systems/Wii U/Nintendo eShop/Subscriptions,Video Games,Legacy Systems,Wii U,Nintendo eShop,Subscriptions,,,,,,5,Yes,,,,Straight Through Business,0,"nintendo eshop, nintendo eshop subscriptions, subscriptions"
537504,Video Games/Legacy Systems/Xbox,Video Games,Legacy Systems,Xbox,,,,,,,,5,Yes,,,,Straight Through Business,0,"legacy systems, legacy systems xbox, xbox"
353831011,Video Games/Legacy Systems/Xbox/Accessories,Video Games,Legacy Systems,Xbox,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, xbox, xbox accessories"
720022,Video Games/Legacy Systems/Xbox/Consoles,Video Games,Legacy Systems,Xbox,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0,"consoles, xbox, xbox consoles"
696758,Video Games/Legacy Systems/Xbox/Games,Video Games,Legacy Systems,Xbox,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, xbox, xbox games"
229647,Video Games/Mac,Video Games,Mac,,,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"mac, video games, video games mac"
4924889011,Video Games/Mac/Games,Video Games,Mac,Games,,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, mac, mac games"
19497043011,Video Games/Microconsoles,Video Games,Microconsoles,,,,,,,,,5,Yes,,,,Straight Through Business,0,"microconsoles, video games, video games microconsoles"
19497044011,Video Games/Microconsoles/GEM Box,Video Games,Microconsoles,GEM Box,,,,,,,,5,Yes,,,,Straight Through Business,0,"box, gem, gem box"
11139586011,Video Games/Microconsoles/NVIDIA SHIELD,Video Games,Microconsoles,NVIDIA SHIELD,,,,,,,,5,Yes,,,,Straight Through Business,0,"nvidia, nvidia shield, shield"
10098628011,Video Games/Microconsoles/Ouya,Video Games,Microconsoles,Ouya,,,,,,,,5,Yes,,,,Straight Through Business,0,"microconsoles, microconsoles ouya, ouya"
19497045011,Video Games/Microconsoles/Playstation TV,Video Games,Microconsoles,Playstation TV,,,,,,,,5,Yes,,,,Straight Through Business,0,"playstation, playstation tv, tv"
2622269011,Video Games/Nintendo 3DS & 2DS,Video Games,Nintendo 3DS & 2DS,,,,,,,,,3,Yes,,,,Straight Through Business,0,"2ds, 3ds, nintendo, nintendo 3ds 2ds"
2622272011,Video Games/Nintendo 3DS & 2DS/Accessories,Video Games,Nintendo 3DS & 2DS,Accessories,,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, nintendo 3ds 2ds, nintendo 3ds 2ds accessories"
3074359011,Video Games/Nintendo 3DS & 2DS/Accessories/Accessory Kits,Video Games,Nintendo 3DS & 2DS,Accessories,Accessory Kits,,,,,,,3,Yes,,,,Straight Through Business,0,"accessories accessory kits, accessory, accessory kits, kits"
3074360011,Video Games/Nintendo 3DS & 2DS/Accessories/Batteries & Chargers,Video Games,Nintendo 3DS & 2DS,Accessories,Batteries & Chargers,,,,,,,1,Yes,,,,Straight Through Business,0,"accessories batteries chargers, batteries, batteries chargers, chargers"
3074361011,Video Games/Nintendo 3DS & 2DS/Accessories/Batteries & Chargers/Batteries,Video Games,Nintendo 3DS & 2DS,Accessories,Batteries & Chargers,Batteries,,,,,,7,Yes,,,,Straight Through Business,0,"batteries, batteries chargers, batteries chargers batteries"
3074362011,Video Games/Nintendo 3DS & 2DS/Accessories/Batteries & Chargers/Chargers,Video Games,Nintendo 3DS & 2DS,Accessories,Batteries & Chargers,Chargers,,,,,,7,Yes,,,,Straight Through Business,0,"batteries chargers, batteries chargers chargers, chargers"
3074363011,Video Games/Nintendo 3DS & 2DS/Accessories/Cables & Adapters,Video Games,Nintendo 3DS & 2DS,Accessories,Cables & Adapters,,,,,,,1,Yes,,,,Straight Through Business,0,"accessories cables adapters, adapters, cables, cables adapters"
3074364011,Video Games/Nintendo 3DS & 2DS/Accessories/Cables & Adapters/Adapters,Video Games,Nintendo 3DS & 2DS,Accessories,Cables & Adapters,Adapters,,,,,,3,Yes,,,,Straight Through Business,0,"adapters, cables adapters, cables adapters adapters"
3074365011,Video Games/Nintendo 3DS & 2DS/Accessories/Cables & Adapters/Cables,Video Games,Nintendo 3DS & 2DS,Accessories,Cables & Adapters,Cables,,,,,,3,Yes,,,,Straight Through Business,0,"cables, cables adapters, cables adapters cables"
3074366011,Video Games/Nintendo 3DS & 2DS/Accessories/Cases & Storage,Video Games,Nintendo 3DS & 2DS,Accessories,Cases & Storage,,,,,,,3,Yes,,,,Straight Through Business,0,"accessories cases storage, cases, cases storage, storage"
